"","gutenberg_id","text","title"
"12002",158,"for exploring!—These delays and disappointments are quite odious. What","Emma"
"12003",158,"are we to do?—The year will wear away at this rate, and nothing done.","Emma"
"12004",158,"Before this time last year I assure you we had had a delightful","Emma"
"12005",158,"exploring party from Maple Grove to Kings Weston.”","Emma"
"12006",158,"","Emma"
"12007",158,"“You had better explore to Donwell,” replied Mr. Knightley. “That may","Emma"
"12008",158,"be done without horses. Come, and eat my strawberries. They are","Emma"
"12009",158,"ripening fast.”","Emma"
"12010",158,"","Emma"
"12011",158,"If Mr. Knightley did not begin seriously, he was obliged to proceed so,","Emma"
"12012",158,"for his proposal was caught at with delight; and the “Oh! I should like","Emma"
"12013",158,"it of all things,” was not plainer in words than manner. Donwell was","Emma"
"12014",158,"famous for its strawberry-beds, which seemed a plea for the invitation:","Emma"
"12015",158,"but no plea was necessary; cabbage-beds would have been enough to tempt","Emma"
"12016",158,"the lady, who only wanted to be going somewhere. She promised him again","Emma"
"12017",158,"and again to come—much oftener than he doubted—and was extremely","Emma"
"12018",158,"gratified by such a proof of intimacy, such a distinguishing compliment","Emma"
"12019",158,"as she chose to consider it.","Emma"
"12020",158,"","Emma"
"12021",158,"“You may depend upon me,” said she. “I certainly will come. Name your","Emma"
"12022",158,"day, and I will come. You will allow me to bring Jane Fairfax?”","Emma"
"12023",158,"","Emma"
"12024",158,"“I cannot name a day,” said he, “till I have spoken to some others whom","Emma"
"12025",158,"I would wish to meet you.”","Emma"
"12026",158,"","Emma"
"12027",158,"“Oh! leave all that to me. Only give me a carte-blanche.—I am Lady","Emma"
"12028",158,"Patroness, you know. It is my party. I will bring friends with me.”","Emma"
"12029",158,"","Emma"
"12030",158,"“I hope you will bring Elton,” said he: “but I will not trouble you to","Emma"
"12031",158,"give any other invitations.”","Emma"
"12032",158,"","Emma"
"12033",158,"“Oh! now you are looking very sly. But consider—you need not be afraid","Emma"
"12034",158,"of delegating power to _me_. I am no young lady on her preferment.","Emma"
"12035",158,"Married women, you know, may be safely authorised. It is my party.","Emma"
"12036",158,"Leave it all to me. I will invite your guests.”","Emma"
"12037",158,"","Emma"
"12038",158,"“No,”—he calmly replied,—“there is but one married woman in the world","Emma"
"12039",158,"whom I can ever allow to invite what guests she pleases to Donwell, and","Emma"
"12040",158,"that one is—”","Emma"
"12041",158,"","Emma"
"12042",158,"“—Mrs. Weston, I suppose,” interrupted Mrs. Elton, rather mortified.","Emma"
"12043",158,"","Emma"
"12044",158,"“No—Mrs. Knightley;—and till she is in being, I will manage such","Emma"
"12045",158,"matters myself.”","Emma"
"12046",158,"","Emma"
"12047",158,"“Ah! you are an odd creature!” she cried, satisfied to have no one","Emma"
"12048",158,"preferred to herself.—“You are a humourist, and may say what you like.","Emma"
"12049",158,"Quite a humourist. Well, I shall bring Jane with me—Jane and her","Emma"
"12050",158,"aunt.—The rest I leave to you. I have no objections at all to meeting","Emma"
"12051",158,"the Hartfield family. Don’t scruple. I know you are attached to them.”","Emma"
"12052",158,"","Emma"
"12053",158,"“You certainly will meet them if I can prevail; and I shall call on","Emma"
"12054",158,"Miss Bates in my way home.”","Emma"
"12055",158,"","Emma"
"12056",158,"“That’s quite unnecessary; I see Jane every day:—but as you like. It is","Emma"
"12057",158,"to be a morning scheme, you know, Knightley; quite a simple thing. I","Emma"
"12058",158,"shall wear a large bonnet, and bring one of my little baskets hanging","Emma"
"12059",158,"on my arm. Here,—probably this basket with pink ribbon. Nothing can be","Emma"
"12060",158,"more simple, you see. And Jane will have such another. There is to be","Emma"
"12061",158,"no form or parade—a sort of gipsy party. We are to walk about your","Emma"
"12062",158,"gardens, and gather the strawberries ourselves, and sit under","Emma"
"12063",158,"trees;—and whatever else you may like to provide, it is to be all out","Emma"
"12064",158,"of doors—a table spread in the shade, you know. Every thing as natural","Emma"
"12065",158,"and simple as possible. Is not that your idea?”","Emma"
"12066",158,"","Emma"
"12067",158,"“Not quite. My idea of the simple and the natural will be to have the","Emma"
"12068",158,"table spread in the dining-room. The nature and the simplicity of","Emma"
"12069",158,"gentlemen and ladies, with their servants and furniture, I think is","Emma"
"12070",158,"best observed by meals within doors. When you are tired of eating","Emma"
"12071",158,"strawberries in the garden, there shall be cold meat in the house.”","Emma"
"12072",158,"","Emma"
"12073",158,"“Well—as you please; only don’t have a great set out. And, by the bye,","Emma"
"12074",158,"can I or my housekeeper be of any use to you with our opinion?—Pray be","Emma"
"12075",158,"sincere, Knightley. If you wish me to talk to Mrs. Hodges, or to","Emma"
"12076",158,"inspect anything—”","Emma"
"12077",158,"","Emma"
"12078",158,"“I have not the least wish for it, I thank you.”","Emma"
"12079",158,"","Emma"
"12080",158,"“Well—but if any difficulties should arise, my housekeeper is extremely","Emma"
"12081",158,"clever.”","Emma"
"12082",158,"","Emma"
"12083",158,"“I will answer for it, that mine thinks herself full as clever, and","Emma"
"12084",158,"would spurn any body’s assistance.”","Emma"
"12085",158,"","Emma"
"12086",158,"“I wish we had a donkey. The thing would be for us all to come on","Emma"
"12087",158,"donkeys, Jane, Miss Bates, and me—and my caro sposo walking by. I","Emma"
"12088",158,"really must talk to him about purchasing a donkey. In a country life I","Emma"
"12089",158,"conceive it to be a sort of necessary; for, let a woman have ever so","Emma"
"12090",158,"many resources, it is not possible for her to be always shut up at","Emma"
"12091",158,"home;—and very long walks, you know—in summer there is dust, and in","Emma"
"12092",158,"winter there is dirt.”","Emma"
"12093",158,"","Emma"
"12094",158,"“You will not find either, between Donwell and Highbury. Donwell Lane","Emma"
"12095",158,"is never dusty, and now it is perfectly dry. Come on a donkey, however,","Emma"
"12096",158,"if you prefer it. You can borrow Mrs. Cole’s. I would wish every thing","Emma"
"12097",158,"to be as much to your taste as possible.”","Emma"
"12098",158,"","Emma"
"12099",158,"“That I am sure you would. Indeed I do you justice, my good friend.","Emma"
"12100",158,"Under that peculiar sort of dry, blunt manner, I know you have the","Emma"
"12101",158,"warmest heart. As I tell Mr. E., you are a thorough humourist.—Yes,","Emma"
"12102",158,"believe me, Knightley, I am fully sensible of your attention to me in","Emma"
"12103",158,"the whole of this scheme. You have hit upon the very thing to please","Emma"
"12104",158,"me.”","Emma"
"12105",158,"","Emma"
"12106",158,"Mr. Knightley had another reason for avoiding a table in the shade. He","Emma"
"12107",158,"wished to persuade Mr. Woodhouse, as well as Emma, to join the party;","Emma"
"12108",158,"and he knew that to have any of them sitting down out of doors to eat","Emma"
"12109",158,"would inevitably make him ill. Mr. Woodhouse must not, under the","Emma"
"12110",158,"specious pretence of a morning drive, and an hour or two spent at","Emma"
"12111",158,"Donwell, be tempted away to his misery.","Emma"
"12112",158,"","Emma"
"12113",158,"He was invited on good faith. No lurking horrors were to upbraid him","Emma"
"12114",158,"for his easy credulity. He did consent. He had not been at Donwell for","Emma"
"12115",158,"two years. “Some very fine morning, he, and Emma, and Harriet, could go","Emma"
"12116",158,"very well; and he could sit still with Mrs. Weston, while the dear","Emma"
"12117",158,"girls walked about the gardens. He did not suppose they could be damp","Emma"
"12118",158,"now, in the middle of the day. He should like to see the old house","Emma"
"12119",158,"again exceedingly, and should be very happy to meet Mr. and Mrs. Elton,","Emma"
"12120",158,"and any other of his neighbours.—He could not see any objection at all","Emma"
"12121",158,"to his, and Emma’s, and Harriet’s going there some very fine morning.","Emma"
"12122",158,"He thought it very well done of Mr. Knightley to invite them—very kind","Emma"
"12123",158,"and sensible—much cleverer than dining out.—He was not fond of dining","Emma"
"12124",158,"out.”","Emma"
"12125",158,"","Emma"
"12126",158,"Mr. Knightley was fortunate in every body’s most ready concurrence. The","Emma"
"12127",158,"invitation was everywhere so well received, that it seemed as if, like","Emma"
"12128",158,"Mrs. Elton, they were all taking the scheme as a particular compliment","Emma"
"12129",158,"to themselves.—Emma and Harriet professed very high expectations of","Emma"
"12130",158,"pleasure from it; and Mr. Weston, unasked, promised to get Frank over","Emma"
"12131",158,"to join them, if possible; a proof of approbation and gratitude which","Emma"
"12132",158,"could have been dispensed with.—Mr. Knightley was then obliged to say","Emma"
"12133",158,"that he should be glad to see him; and Mr. Weston engaged to lose no","Emma"
"12134",158,"time in writing, and spare no arguments to induce him to come.","Emma"
"12135",158,"","Emma"
"12136",158,"In the meanwhile the lame horse recovered so fast, that the party to","Emma"
"12137",158,"Box Hill was again under happy consideration; and at last Donwell was","Emma"
"12138",158,"settled for one day, and Box Hill for the next,—the weather appearing","Emma"
"12139",158,"exactly right.","Emma"
"12140",158,"","Emma"
"12141",158,"Under a bright mid-day sun, at almost Midsummer, Mr. Woodhouse was","Emma"
"12142",158,"safely conveyed in his carriage, with one window down, to partake of","Emma"
"12143",158,"this al-fresco party; and in one of the most comfortable rooms in the","Emma"
"12144",158,"Abbey, especially prepared for him by a fire all the morning, he was","Emma"
"12145",158,"happily placed, quite at his ease, ready to talk with pleasure of what","Emma"
"12146",158,"had been achieved, and advise every body to come and sit down, and not","Emma"
"12147",158,"to heat themselves.—Mrs. Weston, who seemed to have walked there on","Emma"
"12148",158,"purpose to be tired, and sit all the time with him, remained, when all","Emma"
"12149",158,"the others were invited or persuaded out, his patient listener and","Emma"
"12150",158,"sympathiser.","Emma"
"12151",158,"","Emma"
"12152",158,"It was so long since Emma had been at the Abbey, that as soon as she","Emma"
"12153",158,"was satisfied of her father’s comfort, she was glad to leave him, and","Emma"
"12154",158,"look around her; eager to refresh and correct her memory with more","Emma"
"12155",158,"particular observation, more exact understanding of a house and grounds","Emma"
"12156",158,"which must ever be so interesting to her and all her family.","Emma"
"12157",158,"","Emma"
"12158",158,"She felt all the honest pride and complacency which her alliance with","Emma"
"12159",158,"the present and future proprietor could fairly warrant, as she viewed","Emma"
"12160",158,"the respectable size and style of the building, its suitable, becoming,","Emma"
"12161",158,"characteristic situation, low and sheltered—its ample gardens","Emma"
"12162",158,"stretching down to meadows washed by a stream, of which the Abbey, with","Emma"
"12163",158,"all the old neglect of prospect, had scarcely a sight—and its abundance","Emma"
"12164",158,"of timber in rows and avenues, which neither fashion nor extravagance","Emma"
"12165",158,"had rooted up.—The house was larger than Hartfield, and totally unlike","Emma"
"12166",158,"it, covering a good deal of ground, rambling and irregular, with many","Emma"
"12167",158,"comfortable, and one or two handsome rooms.—It was just what it ought","Emma"
"12168",158,"to be, and it looked what it was—and Emma felt an increasing respect","Emma"
"12169",158,"for it, as the residence of a family of such true gentility, untainted","Emma"
"12170",158,"in blood and understanding.—Some faults of temper John Knightley had;","Emma"
"12171",158,"but Isabella had connected herself unexceptionably. She had given them","Emma"
"12172",158,"neither men, nor names, nor places, that could raise a blush. These","Emma"
"12173",158,"were pleasant feelings, and she walked about and indulged them till it","Emma"
"12174",158,"was necessary to do as the others did, and collect round the","Emma"
"12175",158,"strawberry-beds.—The whole party were assembled, excepting Frank","Emma"
"12176",158,"Churchill, who was expected every moment from Richmond; and Mrs. Elton,","Emma"
"12177",158,"in all her apparatus of happiness, her large bonnet and her basket, was","Emma"
"12178",158,"very ready to lead the way in gathering, accepting, or","Emma"
"12179",158,"talking—strawberries, and only strawberries, could now be thought or","Emma"
"12180",158,"spoken of.—“The best fruit in England—every body’s favourite—always","Emma"
"12181",158,"wholesome.—These the finest beds and finest sorts.—Delightful to gather","Emma"
"12182",158,"for one’s self—the only way of really enjoying them.—Morning decidedly","Emma"
"12183",158,"the best time—never tired—every sort good—hautboy infinitely","Emma"
"12184",158,"superior—no comparison—the others hardly eatable—hautboys very","Emma"
"12185",158,"scarce—Chili preferred—white wood finest flavour of all—price of","Emma"
"12186",158,"strawberries in London—abundance about Bristol—Maple","Emma"
"12187",158,"Grove—cultivation—beds when to be renewed—gardeners thinking exactly","Emma"
"12188",158,"different—no general rule—gardeners never to be put out of their","Emma"
"12189",158,"way—delicious fruit—only too rich to be eaten much of—inferior to","Emma"
"12190",158,"cherries—currants more refreshing—only objection to gathering","Emma"
"12191",158,"strawberries the stooping—glaring sun—tired to death—could bear it no","Emma"
"12192",158,"longer—must go and sit in the shade.”","Emma"
"12193",158,"","Emma"
"12194",158,"Such, for half an hour, was the conversation—interrupted only once by","Emma"
"12195",158,"Mrs. Weston, who came out, in her solicitude after her son-in-law, to","Emma"
"12196",158,"inquire if he were come—and she was a little uneasy.—She had some fears","Emma"
"12197",158,"of his horse.","Emma"
"12198",158,"","Emma"
"12199",158,"Seats tolerably in the shade were found; and now Emma was obliged to","Emma"
"12200",158,"overhear what Mrs. Elton and Jane Fairfax were talking of.—A situation,","Emma"
"12201",158,"a most desirable situation, was in question. Mrs. Elton had received","Emma"
"12202",158,"notice of it that morning, and was in raptures. It was not with Mrs.","Emma"
"12203",158,"Suckling, it was not with Mrs. Bragge, but in felicity and splendour it","Emma"
"12204",158,"fell short only of them: it was with a cousin of Mrs. Bragge, an","Emma"
"12205",158,"acquaintance of Mrs. Suckling, a lady known at Maple Grove. Delightful,","Emma"
"12206",158,"charming, superior, first circles, spheres, lines, ranks, every","Emma"
"12207",158,"thing—and Mrs. Elton was wild to have the offer closed with","Emma"
"12208",158,"immediately.—On her side, all was warmth, energy, and triumph—and she","Emma"
"12209",158,"positively refused to take her friend’s negative, though Miss Fairfax","Emma"
"12210",158,"continued to assure her that she would not at present engage in any","Emma"
"12211",158,"thing, repeating the same motives which she had been heard to urge","Emma"
"12212",158,"before.—Still Mrs. Elton insisted on being authorised to write an","Emma"
"12213",158,"acquiescence by the morrow’s post.—How Jane could bear it at all, was","Emma"
"12214",158,"astonishing to Emma.—She did look vexed, she did speak pointedly—and at","Emma"
"12215",158,"last, with a decision of action unusual to her, proposed a","Emma"
"12216",158,"removal.—“Should not they walk? Would not Mr. Knightley shew them the","Emma"
"12217",158,"gardens—all the gardens?—She wished to see the whole extent.”—The","Emma"
"12218",158,"pertinacity of her friend seemed more than she could bear.","Emma"
"12219",158,"","Emma"
"12220",158,"It was hot; and after walking some time over the gardens in a","Emma"
"12221",158,"scattered, dispersed way, scarcely any three together, they insensibly","Emma"
"12222",158,"followed one another to the delicious shade of a broad short avenue of","Emma"
"12223",158,"limes, which stretching beyond the garden at an equal distance from the","Emma"
"12224",158,"river, seemed the finish of the pleasure grounds.—It led to nothing;","Emma"
"12225",158,"nothing but a view at the end over a low stone wall with high pillars,","Emma"
"12226",158,"which seemed intended, in their erection, to give the appearance of an","Emma"
"12227",158,"approach to the house, which never had been there. Disputable, however,","Emma"
"12228",158,"as might be the taste of such a termination, it was in itself a","Emma"
"12229",158,"charming walk, and the view which closed it extremely pretty.—The","Emma"
"12230",158,"considerable slope, at nearly the foot of which the Abbey stood,","Emma"
"12231",158,"gradually acquired a steeper form beyond its grounds; and at half a","Emma"
"12232",158,"mile distant was a bank of considerable abruptness and grandeur, well","Emma"
"12233",158,"clothed with wood;—and at the bottom of this bank, favourably placed","Emma"
"12234",158,"and sheltered, rose the Abbey Mill Farm, with meadows in front, and the","Emma"
"12235",158,"river making a close and handsome curve around it.","Emma"
"12236",158,"","Emma"
"12237",158,"It was a sweet view—sweet to the eye and the mind. English verdure,","Emma"
"12238",158,"English culture, English comfort, seen under a sun bright, without","Emma"
"12239",158,"being oppressive.","Emma"
"12240",158,"","Emma"
"12241",158,"In this walk Emma and Mr. Weston found all the others assembled; and","Emma"
"12242",158,"towards this view she immediately perceived Mr. Knightley and Harriet","Emma"
"12243",158,"distinct from the rest, quietly leading the way. Mr. Knightley and","Emma"
"12244",158,"Harriet!—It was an odd tête-à-tête; but she was glad to see it.—There","Emma"
"12245",158,"had been a time when he would have scorned her as a companion, and","Emma"
"12246",158,"turned from her with little ceremony. Now they seemed in pleasant","Emma"
"12247",158,"conversation. There had been a time also when Emma would have been","Emma"
"12248",158,"sorry to see Harriet in a spot so favourable for the Abbey Mill Farm;","Emma"
"12249",158,"but now she feared it not. It might be safely viewed with all its","Emma"
"12250",158,"appendages of prosperity and beauty, its rich pastures, spreading","Emma"
"12251",158,"flocks, orchard in blossom, and light column of smoke ascending.—She","Emma"
"12252",158,"joined them at the wall, and found them more engaged in talking than in","Emma"
"12253",158,"looking around. He was giving Harriet information as to modes of","Emma"
"12254",158,"agriculture, etc. and Emma received a smile which seemed to say, “These","Emma"
"12255",158,"are my own concerns. I have a right to talk on such subjects, without","Emma"
"12256",158,"being suspected of introducing Robert Martin.”—She did not suspect him.","Emma"
"12257",158,"It was too old a story.—Robert Martin had probably ceased to think of","Emma"
"12258",158,"Harriet.—They took a few turns together along the walk.—The shade was","Emma"
"12259",158,"most refreshing, and Emma found it the pleasantest part of the day.","Emma"
"12260",158,"","Emma"
"12261",158,"The next remove was to the house; they must all go in and eat;—and they","Emma"
"12262",158,"were all seated and busy, and still Frank Churchill did not come. Mrs.","Emma"
"12263",158,"Weston looked, and looked in vain. His father would not own himself","Emma"
"12264",158,"uneasy, and laughed at her fears; but she could not be cured of wishing","Emma"
"12265",158,"that he would part with his black mare. He had expressed himself as to","Emma"
"12266",158,"coming, with more than common certainty. “His aunt was so much better,","Emma"
"12267",158,"that he had not a doubt of getting over to them.”—Mrs. Churchill’s","Emma"
"12268",158,"state, however, as many were ready to remind her, was liable to such","Emma"
"12269",158,"sudden variation as might disappoint her nephew in the most reasonable","Emma"
"12270",158,"dependence—and Mrs. Weston was at last persuaded to believe, or to say,","Emma"
"12271",158,"that it must be by some attack of Mrs. Churchill that he was prevented","Emma"
"12272",158,"coming.—Emma looked at Harriet while the point was under consideration;","Emma"
"12273",158,"she behaved very well, and betrayed no emotion.","Emma"
"12274",158,"","Emma"
"12275",158,"The cold repast was over, and the party were to go out once more to see","Emma"
"12276",158,"what had not yet been seen, the old Abbey fish-ponds; perhaps get as","Emma"
"12277",158,"far as the clover, which was to be begun cutting on the morrow, or, at","Emma"
"12278",158,"any rate, have the pleasure of being hot, and growing cool again.—Mr.","Emma"
"12279",158,"Woodhouse, who had already taken his little round in the highest part","Emma"
"12280",158,"of the gardens, where no damps from the river were imagined even by","Emma"
"12281",158,"him, stirred no more; and his daughter resolved to remain with him,","Emma"
"12282",158,"that Mrs. Weston might be persuaded away by her husband to the exercise","Emma"
"12283",158,"and variety which her spirits seemed to need.","Emma"
"12284",158,"","Emma"
"12285",158,"Mr. Knightley had done all in his power for Mr. Woodhouse’s","Emma"
"12286",158,"entertainment. Books of engravings, drawers of medals, cameos, corals,","Emma"
"12287",158,"shells, and every other family collection within his cabinets, had been","Emma"
"12288",158,"prepared for his old friend, to while away the morning; and the","Emma"
"12289",158,"kindness had perfectly answered. Mr. Woodhouse had been exceedingly","Emma"
"12290",158,"well amused. Mrs. Weston had been shewing them all to him, and now he","Emma"
"12291",158,"would shew them all to Emma;—fortunate in having no other resemblance","Emma"
"12292",158,"to a child, than in a total want of taste for what he saw, for he was","Emma"
"12293",158,"slow, constant, and methodical.—Before this second looking over was","Emma"
"12294",158,"begun, however, Emma walked into the hall for the sake of a few","Emma"
"12295",158,"moments’ free observation of the entrance and ground-plot of the","Emma"
"12296",158,"house—and was hardly there, when Jane Fairfax appeared, coming quickly","Emma"
"12297",158,"in from the garden, and with a look of escape.—Little expecting to meet","Emma"
"12298",158,"Miss Woodhouse so soon, there was a start at first; but Miss Woodhouse","Emma"
"12299",158,"was the very person she was in quest of.","Emma"
"12300",158,"","Emma"
"12301",158,"“Will you be so kind,” said she, “when I am missed, as to say that I am","Emma"
"12302",158,"gone home?—I am going this moment.—My aunt is not aware how late it is,","Emma"
"12303",158,"nor how long we have been absent—but I am sure we shall be wanted, and","Emma"
"12304",158,"I am determined to go directly.—I have said nothing about it to any","Emma"
"12305",158,"body. It would only be giving trouble and distress. Some are gone to","Emma"
"12306",158,"the ponds, and some to the lime walk. Till they all come in I shall not","Emma"
"12307",158,"be missed; and when they do, will you have the goodness to say that I","Emma"
"12308",158,"am gone?”","Emma"
"12309",158,"","Emma"
"12310",158,"“Certainly, if you wish it;—but you are not going to walk to Highbury","Emma"
"12311",158,"alone?”","Emma"
"12312",158,"","Emma"
"12313",158,"“Yes—what should hurt me?—I walk fast. I shall be at home in twenty","Emma"
"12314",158,"minutes.”","Emma"
"12315",158,"","Emma"
"12316",158,"“But it is too far, indeed it is, to be walking quite alone. Let my","Emma"
"12317",158,"father’s servant go with you.—Let me order the carriage. It can be","Emma"
"12318",158,"round in five minutes.”","Emma"
"12319",158,"","Emma"
"12320",158,"“Thank you, thank you—but on no account.—I would rather walk.—And for","Emma"
"12321",158,"_me_ to be afraid of walking alone!—I, who may so soon have to guard","Emma"
"12322",158,"others!”","Emma"
"12323",158,"","Emma"
"12324",158,"She spoke with great agitation; and Emma very feelingly replied, “That","Emma"
"12325",158,"can be no reason for your being exposed to danger now. I must order the","Emma"
"12326",158,"carriage. The heat even would be danger.—You are fatigued already.”","Emma"
"12327",158,"","Emma"
"12328",158,"“I am,”—she answered—“I am fatigued; but it is not the sort of","Emma"
"12329",158,"fatigue—quick walking will refresh me.—Miss Woodhouse, we all know at","Emma"
"12330",158,"times what it is to be wearied in spirits. Mine, I confess, are","Emma"
"12331",158,"exhausted. The greatest kindness you can shew me, will be to let me","Emma"
"12332",158,"have my own way, and only say that I am gone when it is necessary.”","Emma"
"12333",158,"","Emma"
"12334",158,"Emma had not another word to oppose. She saw it all; and entering into","Emma"
"12335",158,"her feelings, promoted her quitting the house immediately, and watched","Emma"
"12336",158,"her safely off with the zeal of a friend. Her parting look was","Emma"
"12337",158,"grateful—and her parting words, “Oh! Miss Woodhouse, the comfort of","Emma"
"12338",158,"being sometimes alone!”—seemed to burst from an overcharged heart, and","Emma"
"12339",158,"to describe somewhat of the continual endurance to be practised by her,","Emma"
"12340",158,"even towards some of those who loved her best.","Emma"
"12341",158,"","Emma"
"12342",158,"“Such a home, indeed! such an aunt!” said Emma, as she turned back into","Emma"
"12343",158,"the hall again. “I do pity you. And the more sensibility you betray of","Emma"
"12344",158,"their just horrors, the more I shall like you.”","Emma"
"12345",158,"","Emma"
"12346",158,"Jane had not been gone a quarter of an hour, and they had only","Emma"
"12347",158,"accomplished some views of St. Mark’s Place, Venice, when Frank","Emma"
"12348",158,"Churchill entered the room. Emma had not been thinking of him, she had","Emma"
"12349",158,"forgotten to think of him—but she was very glad to see him. Mrs. Weston","Emma"
"12350",158,"would be at ease. The black mare was blameless; _they_ were right who","Emma"
"12351",158,"had named Mrs. Churchill as the cause. He had been detained by a","Emma"
"12352",158,"temporary increase of illness in her; a nervous seizure, which had","Emma"
"12353",158,"lasted some hours—and he had quite given up every thought of coming,","Emma"
"12354",158,"till very late;—and had he known how hot a ride he should have, and how","Emma"
"12355",158,"late, with all his hurry, he must be, he believed he should not have","Emma"
"12356",158,"come at all. The heat was excessive; he had never suffered any thing","Emma"
"12357",158,"like it—almost wished he had staid at home—nothing killed him like","Emma"
"12358",158,"heat—he could bear any degree of cold, etc., but heat was","Emma"
"12359",158,"intolerable—and he sat down, at the greatest possible distance from the","Emma"
"12360",158,"slight remains of Mr. Woodhouse’s fire, looking very deplorable.","Emma"
"12361",158,"","Emma"
"12362",158,"“You will soon be cooler, if you sit still,” said Emma.","Emma"
"12363",158,"","Emma"
"12364",158,"“As soon as I am cooler I shall go back again. I could very ill be","Emma"
"12365",158,"spared—but such a point had been made of my coming! You will all be","Emma"
"12366",158,"going soon I suppose; the whole party breaking up. I met _one_ as I","Emma"
"12367",158,"came—Madness in such weather!—absolute madness!”","Emma"
"12368",158,"","Emma"
"12369",158,"Emma listened, and looked, and soon perceived that Frank Churchill’s","Emma"
"12370",158,"state might be best defined by the expressive phrase of being out of","Emma"
"12371",158,"humour. Some people were always cross when they were hot. Such might be","Emma"
"12372",158,"his constitution; and as she knew that eating and drinking were often","Emma"
"12373",158,"the cure of such incidental complaints, she recommended his taking some","Emma"
"12374",158,"refreshment; he would find abundance of every thing in the","Emma"
"12375",158,"dining-room—and she humanely pointed out the door.","Emma"
"12376",158,"","Emma"
"12377",158,"“No—he should not eat. He was not hungry; it would only make him","Emma"
"12378",158,"hotter.” In two minutes, however, he relented in his own favour; and","Emma"
"12379",158,"muttering something about spruce-beer, walked off. Emma returned all","Emma"
"12380",158,"her attention to her father, saying in secret—","Emma"
"12381",158,"","Emma"
"12382",158,"“I am glad I have done being in love with him. I should not like a man","Emma"
"12383",158,"who is so soon discomposed by a hot morning. Harriet’s sweet easy","Emma"
"12384",158,"temper will not mind it.”","Emma"
"12385",158,"","Emma"
"12386",158,"He was gone long enough to have had a very comfortable meal, and came","Emma"
"12387",158,"back all the better—grown quite cool—and, with good manners, like","Emma"
"12388",158,"himself—able to draw a chair close to them, take an interest in their","Emma"
"12389",158,"employment; and regret, in a reasonable way, that he should be so late.","Emma"
"12390",158,"He was not in his best spirits, but seemed trying to improve them; and,","Emma"
"12391",158,"at last, made himself talk nonsense very agreeably. They were looking","Emma"
"12392",158,"over views in Swisserland.","Emma"
"12393",158,"","Emma"
"12394",158,"“As soon as my aunt gets well, I shall go abroad,” said he. “I shall","Emma"
"12395",158,"never be easy till I have seen some of these places. You will have my","Emma"
"12396",158,"sketches, some time or other, to look at—or my tour to read—or my poem.","Emma"
"12397",158,"I shall do something to expose myself.”","Emma"
"12398",158,"","Emma"
"12399",158,"“That may be—but not by sketches in Swisserland. You will never go to","Emma"
"12400",158,"Swisserland. Your uncle and aunt will never allow you to leave","Emma"
"12401",158,"England.”","Emma"
"12402",158,"","Emma"
"12403",158,"“They may be induced to go too. A warm climate may be prescribed for","Emma"
"12404",158,"her. I have more than half an expectation of our all going abroad. I","Emma"
"12405",158,"assure you I have. I feel a strong persuasion, this morning, that I","Emma"
"12406",158,"shall soon be abroad. I ought to travel. I am tired of doing nothing. I","Emma"
"12407",158,"want a change. I am serious, Miss Woodhouse, whatever your penetrating","Emma"
"12408",158,"eyes may fancy—I am sick of England—and would leave it to-morrow, if I","Emma"
"12409",158,"could.”","Emma"
"12410",158,"","Emma"
"12411",158,"“You are sick of prosperity and indulgence. Cannot you invent a few","Emma"
"12412",158,"hardships for yourself, and be contented to stay?”","Emma"
"12413",158,"","Emma"
"12414",158,"“_I_ sick of prosperity and indulgence! You are quite mistaken. I do","Emma"
"12415",158,"not look upon myself as either prosperous or indulged. I am thwarted in","Emma"
"12416",158,"every thing material. I do not consider myself at all a fortunate","Emma"
"12417",158,"person.”","Emma"
"12418",158,"","Emma"
"12419",158,"“You are not quite so miserable, though, as when you first came. Go and","Emma"
"12420",158,"eat and drink a little more, and you will do very well. Another slice","Emma"
"12421",158,"of cold meat, another draught of Madeira and water, will make you","Emma"
"12422",158,"nearly on a par with the rest of us.”","Emma"
"12423",158,"","Emma"
"12424",158,"“No—I shall not stir. I shall sit by you. You are my best cure.”","Emma"
"12425",158,"","Emma"
"12426",158,"“We are going to Box Hill to-morrow;—you will join us. It is not","Emma"
"12427",158,"Swisserland, but it will be something for a young man so much in want","Emma"
"12428",158,"of a change. You will stay, and go with us?”","Emma"
"12429",158,"","Emma"
"12430",158,"“No, certainly not; I shall go home in the cool of the evening.”","Emma"
"12431",158,"","Emma"
"12432",158,"“But you may come again in the cool of to-morrow morning.”","Emma"
"12433",158,"","Emma"
"12434",158,"“No—It will not be worth while. If I come, I shall be cross.”","Emma"
"12435",158,"","Emma"
"12436",158,"“Then pray stay at Richmond.”","Emma"
"12437",158,"","Emma"
"12438",158,"“But if I do, I shall be crosser still. I can never bear to think of","Emma"
"12439",158,"you all there without me.”","Emma"
"12440",158,"","Emma"
"12441",158,"“These are difficulties which you must settle for yourself. Chuse your","Emma"
"12442",158,"own degree of crossness. I shall press you no more.”","Emma"
"12443",158,"","Emma"
"12444",158,"The rest of the party were now returning, and all were soon collected.","Emma"
"12445",158,"With some there was great joy at the sight of Frank Churchill; others","Emma"
"12446",158,"took it very composedly; but there was a very general distress and","Emma"
"12447",158,"disturbance on Miss Fairfax’s disappearance being explained. That it","Emma"
"12448",158,"was time for every body to go, concluded the subject; and with a short","Emma"
